player_name,season,week,score
Dario Marzino,2100,4,0
Dario Marzino,2100,5,0
Dario Marzino,2100,6,0
Dario Marzino,2100,7,0
Dario Marzino,2100,8,0
Dario Marzino,2100,9,0
Dario Marzino,2100,10,0
Dario Marzino,2100,11,0
Dario Marzino,2100,12,0
Dario Marzino,2100,13,0
Frederik Sörensen,100,0,0
Frederik Sörensen,100,1,0
Frederik Sörensen,100,2,0
Frederik Sörensen,100,3,0
Frederik Sörensen,100,4,0
Frederik Sörensen,100,5,0
Frederik Sörensen,100,6,0
Frederik Sörensen,100,7,0
Frederik Sörensen,100,8,0
Frederik Sörensen,100,9,0
Frederik Sörensen,100,10,0
Frederik Sörensen,100,11,0
Frederik Sörensen,100,12,0
Frederik Sörensen,100,13,0
Frederik Sörensen,100,14,0
Frederik Sörensen,100,15,0
Frederik Sörensen,100,16,0
Frederik Sörensen,100,17,0
Frederik Sörensen,200,1,0
Frederik Sörensen,200,2,0
Frederik Sörensen,200,3,0
Frederik Sörensen,200,4,0
Frederik Sörensen,200,5,0
Frederik Sörensen,200,6,0
Frederik Sörensen,200,7,0
Frederik Sörensen,200,8,0
Frederik Sörensen,200,9,0
Frederik Sörensen,200,10,0
Frederik Sörensen,200,11,0
Frederik Sörensen,200,12,0
Frederik Sörensen,200,13,0
Frederik Sörensen,200,14,0
Frederik Sörensen,200,15,0
Frederik Sörensen,200,16,0
Frederik Sörensen,200,17,0
Frederik Sörensen,200,18,0
Frederik Sörensen,400,0,0
Frederik Sörensen,400,1,0
Frederik Sörensen,400,2,0
Frederik Sörensen,400,3,0
Frederik Sörensen,400,4,0
Frederik Sörensen,400,5,0
Frederik Sörensen,400,6,0
Frederik Sörensen,400,7,0
Frederik Sörensen,400,8,0
Frederik Sörensen,400,9,0
Frederik Sörensen,400,10,0
Frederik Sörensen,400,11,0
Frederik Sörensen,400,12,0
Frederik Sörensen,400,13,0
Frederik Sörensen,400,14,0
Frederik Sörensen,400,15,0
Frederik Sörensen,400,16,0
Frederik Sörensen,400,17,0
Frederik Sörensen,500,1,0
Frederik Sörensen,500,2,0
Frederik Sörensen,500,3,0
Frederik Sörensen,500,4,0
Frederik Sörensen,500,5,0
Frederik Sörensen,500,6,0
Frederik Sörensen,500,7,0
Frederik Sörensen,500,8,0
Frederik Sörensen,500,9,0
Frederik Sörensen,500,10,0
Frederik Sörensen,500,11,0
Frederik Sörensen,500,12,0
Frederik Sörensen,500,13,0
Frederik Sörensen,500,14,0
Frederik Sörensen,500,15,0
Frederik Sörensen,500,16,0
Frederik Sörensen,500,17,0
Frederik Sörensen,500,18,0
Frederik Sörensen,600,0,0
Frederik Sörensen,600,1,0
Frederik Sörensen,600,2,0
Frederik Sörensen,600,3,0
Frederik Sörensen,600,4,0
Frederik Sörensen,600,5,0
Frederik Sörensen,600,6,0
Frederik Sörensen,600,7,0
Frederik Sörensen,600,8,0
Frederik Sörensen,600,9,0
Frederik Sörensen,600,10,0
Frederik Sörensen,600,11,0
Frederik Sörensen,600,12,0
Frederik Sörensen,600,13,0
Frederik Sörensen,600,14,0
Frederik Sörensen,600,15,0
Frederik Sörensen,600,16,0
Frederik Sörensen,600,17,0
Frederik Sörensen,700,0,0
Frederik Sörensen,700,1,0
Frederik Sörensen,700,2,0
Frederik Sörensen,700,3,0
Frederik Sörensen,700,4,0
Frederik Sörensen,700,5,0
Frederik Sörensen,700,6,0
Frederik Sörensen,700,7,0
Frederik Sörensen,700,8,0
Frederik Sörensen,700,9,0
Frederik Sörensen,700,10,0
Frederik Sörensen,700,11,0
Frederik Sörensen,700,12,0
Frederik Sörensen,700,13,0
Frederik Sörensen,700,14,0
Frederik Sörensen,700,15,0
Frederik Sörensen,700,16,0
Frederik Sörensen,700,17,0
Frederik Sörensen,900,1,0
Frederik Sörensen,900,2,0
Frederik Sörensen,900,3,0
Frederik Sörensen,900,4,0
Frederik Sörensen,900,5,0
Frederik Sörensen,900,6,0
Frederik Sörensen,900,7,0
Frederik Sörensen,900,8,0
Frederik Sörensen,900,9,0
Frederik Sörensen,900,10,0
Frederik Sörensen,900,11,0
Frederik Sörensen,900,12,0
Frederik Sörensen,900,13,0
Frederik Sörensen,900,14,0
Frederik Sörensen,900,15,0
Frederik Sörensen,900,16,0
Frederik Sörensen,900,17,0
Frederik Sörensen,900,18,0
Frederik Sörensen,1000,0,0
Frederik Sörensen,1000,1,0
Frederik Sörensen,1000,2,0
Frederik Sörensen,1000,3,0
Frederik Sörensen,1000,4,0
Frederik Sörensen,1000,5,0
Frederik Sörensen,1000,6,0
Frederik Sörensen,1000,7,0
Frederik Sörensen,1000,8,0
Frederik Sörensen,1000,9,0
Frederik Sörensen,1000,10,0
Frederik Sörensen,1000,11,0
Frederik Sörensen,1000,12,0
Frederik Sörensen,1000,13,0
Frederik Sörensen,1000,14,0
Frederik Sörensen,1000,15,0
Frederik Sörensen,1000,16,0
Frederik Sörensen,1000,17,0
Frederik Sörensen,1100,0,0
Frederik Sörensen,1100,1,0
Frederik Sörensen,1100,2,0
Frederik Sörensen,1100,3,0
Frederik Sörensen,1100,4,0
Frederik Sörensen,1100,5,0
Frederik Sörensen,1100,6,0
Frederik Sörensen,1100,7,0
Frederik Sörensen,1100,8,0
Frederik Sörensen,1100,9,0
Frederik Sörensen,1100,10,0
Frederik Sörensen,1100,11,0
Frederik Sörensen,1100,12,0
Frederik Sörensen,1100,13,0
Frederik Sörensen,1100,14,0
Frederik Sörensen,1100,15,0
Frederik Sörensen,1100,16,0
Frederik Sörensen,1100,17,0
Frederik Sörensen,1200,0,0
Frederik Sörensen,1200,1,0
Frederik Sörensen,1200,2,0
Frederik Sörensen,1200,3,0
Frederik Sörensen,1200,4,0
Frederik Sörensen,1200,5,0
Frederik Sörensen,1200,6,0
Frederik Sörensen,1200,7,0
Frederik Sörensen,1200,8,0
Frederik Sörensen,1200,9,0
Frederik Sörensen,1200,10,0
Frederik Sörensen,1200,11,0
Frederik Sörensen,1200,12,0
Frederik Sörensen,1200,13,0
Frederik Sörensen,1200,14,0
Frederik Sörensen,1200,15,0
Frederik Sörensen,1200,16,0
Frederik Sörensen,1200,17,0
Frederik Sörensen,1400,0,0
Frederik Sörensen,1400,1,0
Frederik Sörensen,1400,2,0
Frederik Sörensen,1400,3,0
Frederik Sörensen,1400,4,0
Frederik Sörensen,1400,5,0
Frederik Sörensen,1400,6,0
Frederik Sörensen,1400,7,0
Frederik Sörensen,1400,8,0
Frederik Sörensen,1400,9,0
Frederik Sörensen,1400,10,0
Frederik Sörensen,1400,11,0
Frederik Sörensen,1400,12,0
Frederik Sörensen,1400,13,0
Frederik Sörensen,1400,14,0
Frederik Sörensen,1400,15,0
Frederik Sörensen,1400,16,0
Frederik Sörensen,1400,17,0
Frederik Sörensen,1500,0,0
Frederik Sörensen,1500,1,0
Frederik Sörensen,1500,2,0
Frederik Sörensen,1500,3,0
Frederik Sörensen,1500,4,0
Frederik Sörensen,1500,5,0
Frederik Sörensen,1500,6,0
Frederik Sörensen,1500,7,0
Frederik Sörensen,1500,8,0
Frederik Sörensen,1500,9,0
Frederik Sörensen,1500,10,0
Frederik Sörensen,1500,11,0
Frederik Sörensen,1500,12,0
Frederik Sörensen,1500,13,0
Frederik Sörensen,1500,14,0
Frederik Sörensen,1500,15,0
Frederik Sörensen,1500,16,0
Frederik Sörensen,1500,17,0
Frederik Sörensen,1600,0,0
Frederik Sörensen,1600,1,0
Frederik Sörensen,1600,2,0
Frederik Sörensen,1600,3,0
Frederik Sörensen,1600,4,0
Frederik Sörensen,1600,5,0
Frederik Sörensen,1600,6,0
Frederik Sörensen,1600,7,0
Frederik Sörensen,1600,8,0
Frederik Sörensen,1600,9,0
Frederik Sörensen,1600,10,0
Frederik Sörensen,1600,11,0
Frederik Sörensen,1600,12,0
Frederik Sörensen,1600,13,0
Frederik Sörensen,1600,14,0
Frederik Sörensen,1600,15,0
Frederik Sörensen,1600,16,0
Frederik Sörensen,1600,17,0
Frederik Sörensen,1700,0,0
Frederik Sörensen,1700,1,0
Frederik Sörensen,1700,2,0
Frederik Sörensen,1700,3,0
Frederik Sörensen,1700,4,0
Frederik Sörensen,1700,5,0
Frederik Sörensen,1700,6,0
Frederik Sörensen,1700,7,0
Frederik Sörensen,1700,8,0
Frederik Sörensen,1700,9,0
Frederik Sörensen,1700,10,0
Frederik Sörensen,1700,11,0
Frederik Sörensen,1700,12,0
Frederik Sörensen,1700,13,0
Frederik Sörensen,1700,14,0
Frederik Sörensen,1700,15,0
Frederik Sörensen,1700,16,0
Frederik Sörensen,1700,17,0
Frederik Sörensen,1900,1,0
Frederik Sörensen,1900,2,0
Frederik Sörensen,1900,3,0
Frederik Sörensen,1900,4,0
Frederik Sörensen,1900,5,0
Frederik Sörensen,1900,6,0
Frederik Sörensen,1900,7,0
Frederik Sörensen,1900,8,0
Frederik Sörensen,1900,9,0
Frederik Sörensen,1900,10,0
Frederik Sörensen,1900,11,0
Frederik Sörensen,1900,12,0
Frederik Sörensen,1900,13,0
Frederik Sörensen,1900,14,0
Frederik Sörensen,1900,15,0
Frederik Sörensen,1900,16,0
Frederik Sörensen,1900,17,0
Frederik Sörensen,1900,18,0
Frederik Sörensen,2000,0,0
Frederik Sörensen,2000,1,0
Frederik Sörensen,2000,2,0
Frederik Sörensen,2000,3,0
Frederik Sörensen,2000,4,0
Frederik Sörensen,2000,5,0
Frederik Sörensen,2000,6,0
Frederik Sörensen,2000,7,0
Frederik Sörensen,2000,8,0
Frederik Sörensen,2000,9,0
Frederik Sörensen,2000,10,0
Frederik Sörensen,2000,11,0
Frederik Sörensen,2000,12,0
Frederik Sörensen,2000,13,0
Frederik Sörensen,2000,14,0
Frederik Sörensen,2000,15,0
Frederik Sörensen,2000,16,0
Frederik Sörensen,2000,17,0
Frederik Sörensen,2100,0,5
Frederik Sörensen,2100,1,1
Frederik Sörensen,2100,2,3
Frederik Sörensen,2100,3,5
Frederik Sörensen,2100,4,0
Frederik Sörensen,2100,5,4
Frederik Sörensen,2100,6,4
Frederik Sörensen,2100,7,3
Frederik Sörensen,2100,8,6
Frederik Sörensen,2100,9,3
Frederik Sörensen,2100,10,0
Frederik Sörensen,2100,11,0
Frederik Sörensen,2100,12,0
Frederik Sörensen,2100,13,0
Mohamed Ali Camara,100,0,0
Mohamed Ali Camara,100,1,0
Mohamed Ali Camara,100,2,0
Mohamed Ali Camara,100,3,0
Mohamed Ali Camara,100,4,0
Mohamed Ali Camara,100,5,0
Mohamed Ali Camara,100,6,0
Mohamed Ali Camara,100,7,0
Mohamed Ali Camara,100,8,0
Mohamed Ali Camara,100,9,0
Mohamed Ali Camara,100,10,0
Mohamed Ali Camara,100,11,0
Mohamed Ali Camara,100,12,0
Mohamed Ali Camara,100,13,0
Mohamed Ali Camara,100,14,0
Mohamed Ali Camara,100,15,0
Mohamed Ali Camara,100,16,0
Mohamed Ali Camara,100,17,0
Mohamed Ali Camara,200,1,0
Mohamed Ali Camara,200,2,0
Mohamed Ali Camara,200,3,0
Mohamed Ali Camara,200,4,0
Mohamed Ali Camara,200,5,0
Mohamed Ali Camara,200,6,0
Mohamed Ali Camara,200,7,0
Mohamed Ali Camara,200,8,0
Mohamed Ali Camara,200,9,0
Mohamed Ali Camara,200,10,0
Mohamed Ali Camara,200,11,0
Mohamed Ali Camara,200,12,0
Mohamed Ali Camara,200,13,0
Mohamed Ali Camara,200,14,0
Mohamed Ali Camara,200,15,0
Mohamed Ali Camara,200,16,0
Mohamed Ali Camara,200,17,0
Mohamed Ali Camara,200,18,0
Mohamed Ali Camara,400,0,0
Mohamed Ali Camara,400,1,0
Mohamed Ali Camara,400,2,0
Mohamed Ali Camara,400,3,0
Mohamed Ali Camara,400,4,0
Mohamed Ali Camara,400,5,0
Mohamed Ali Camara,400,6,0
Mohamed Ali Camara,400,7,0
Mohamed Ali Camara,400,8,0
Mohamed Ali Camara,400,9,0
Mohamed Ali Camara,400,10,0
Mohamed Ali Camara,400,11,0
Mohamed Ali Camara,400,12,0
Mohamed Ali Camara,400,13,0
Mohamed Ali Camara,400,14,0
Mohamed Ali Camara,400,15,0
Mohamed Ali Camara,400,16,0
Mohamed Ali Camara,400,17,0
Mohamed Ali Camara,500,0,0
Mohamed Ali Camara,500,1,0
Mohamed Ali Camara,500,2,0
Mohamed Ali Camara,500,3,0
Mohamed Ali Camara,500,4,0
Mohamed Ali Camara,500,5,0
Mohamed Ali Camara,500,6,0
Mohamed Ali Camara,500,7,0
Mohamed Ali Camara,500,8,0
Mohamed Ali Camara,500,9,0
Mohamed Ali Camara,500,10,0
Mohamed Ali Camara,500,11,0
Mohamed Ali Camara,500,12,0
Mohamed Ali Camara,500,13,0
Mohamed Ali Camara,500,14,0
Mohamed Ali Camara,500,15,0
Mohamed Ali Camara,500,16,0
Mohamed Ali Camara,500,17,0
Mohamed Ali Camara,600,0,0
Mohamed Ali Camara,600,1,0
Mohamed Ali Camara,600,2,0
Mohamed Ali Camara,600,3,0
Mohamed Ali Camara,600,4,0
Mohamed Ali Camara,600,5,0
Mohamed Ali Camara,600,6,0
Mohamed Ali Camara,600,7,0
Mohamed Ali Camara,600,8,0
Mohamed Ali Camara,600,9,0
Mohamed Ali Camara,600,10,0
Mohamed Ali Camara,600,11,0
Mohamed Ali Camara,600,12,0
Mohamed Ali Camara,600,13,0
Mohamed Ali Camara,600,14,0
Mohamed Ali Camara,600,15,0
Mohamed Ali Camara,600,16,0
Mohamed Ali Camara,600,17,0
Mohamed Ali Camara,700,0,0
Mohamed Ali Camara,700,1,0
Mohamed Ali Camara,700,2,0
Mohamed Ali Camara,700,3,0
Mohamed Ali Camara,700,4,0
Mohamed Ali Camara,700,5,0
Mohamed Ali Camara,700,6,0
Mohamed Ali Camara,700,7,0
Mohamed Ali Camara,700,8,0
Mohamed Ali Camara,700,9,0
Mohamed Ali Camara,700,10,0
Mohamed Ali Camara,700,11,0
Mohamed Ali Camara,700,12,0
Mohamed Ali Camara,700,13,0
Mohamed Ali Camara,700,14,0
Mohamed Ali Camara,700,15,0
Mohamed Ali Camara,700,16,0
Mohamed Ali Camara,700,17,0
Mohamed Ali Camara,900,0,0
Mohamed Ali Camara,900,1,0
Mohamed Ali Camara,900,2,0
Mohamed Ali Camara,900,3,0
Mohamed Ali Camara,900,4,0
Mohamed Ali Camara,900,5,0
Mohamed Ali Camara,900,6,0
Mohamed Ali Camara,900,7,0
Mohamed Ali Camara,900,8,0
Mohamed Ali Camara,900,9,0
Mohamed Ali Camara,900,10,0
Mohamed Ali Camara,900,11,0
Mohamed Ali Camara,900,12,0
Mohamed Ali Camara,900,13,0
Mohamed Ali Camara,900,14,0
Mohamed Ali Camara,900,15,0
Mohamed Ali Camara,900,16,0
Mohamed Ali Camara,900,17,0
Mohamed Ali Camara,1000,1,0
Mohamed Ali Camara,1000,2,0
Mohamed Ali Camara,1000,3,0
Mohamed Ali Camara,1000,4,0
Mohamed Ali Camara,1000,5,0
Mohamed Ali Camara,1000,6,0
Mohamed Ali Camara,1000,7,0
Mohamed Ali Camara,1000,8,0
Mohamed Ali Camara,1000,9,0
Mohamed Ali Camara,1000,10,0
Mohamed Ali Camara,1000,11,0
Mohamed Ali Camara,1000,12,0
Mohamed Ali Camara,1000,13,0
Mohamed Ali Camara,1000,14,0
Mohamed Ali Camara,1000,15,0
Mohamed Ali Camara,1000,16,0
Mohamed Ali Camara,1000,17,0
Mohamed Ali Camara,1000,18,0
Mohamed Ali Camara,1100,0,0
Mohamed Ali Camara,1100,1,0
Mohamed Ali Camara,1100,2,0
Mohamed Ali Camara,1100,3,0
Mohamed Ali Camara,1100,4,0
Mohamed Ali Camara,1100,5,0
Mohamed Ali Camara,1100,6,0
Mohamed Ali Camara,1100,7,0
Mohamed Ali Camara,1100,8,0
Mohamed Ali Camara,1100,9,0
Mohamed Ali Camara,1100,10,0
Mohamed Ali Camara,1100,11,0
Mohamed Ali Camara,1100,12,0
Mohamed Ali Camara,1100,13,0
Mohamed Ali Camara,1100,14,0
Mohamed Ali Camara,1100,15,0
Mohamed Ali Camara,1100,16,0
Mohamed Ali Camara,1100,17,0
Mohamed Ali Camara,1200,0,0
Mohamed Ali Camara,1200,1,0
Mohamed Ali Camara,1200,2,0
Mohamed Ali Camara,1200,3,0
Mohamed Ali Camara,1200,4,0
Mohamed Ali Camara,1200,5,0
Mohamed Ali Camara,1200,6,0
Mohamed Ali Camara,1200,7,0
Mohamed Ali Camara,1200,8,0
Mohamed Ali Camara,1200,9,0
Mohamed Ali Camara,1200,10,0
Mohamed Ali Camara,1200,11,0
Mohamed Ali Camara,1200,12,0
Mohamed Ali Camara,1200,13,0
Mohamed Ali Camara,1200,14,0
Mohamed Ali Camara,1200,15,0
Mohamed Ali Camara,1200,16,0
Mohamed Ali Camara,1200,17,0
Mohamed Ali Camara,1400,1,0
Mohamed Ali Camara,1400,2,0
Mohamed Ali Camara,1400,3,0
Mohamed Ali Camara,1400,4,0
Mohamed Ali Camara,1400,5,0
Mohamed Ali Camara,1400,6,0
Mohamed Ali Camara,1400,7,0
Mohamed Ali Camara,1400,8,0
Mohamed Ali Camara,1400,9,0
Mohamed Ali Camara,1400,10,0
Mohamed Ali Camara,1400,11,0
Mohamed Ali Camara,1400,12,0
Mohamed Ali Camara,1400,13,0
Mohamed Ali Camara,1400,14,0
Mohamed Ali Camara,1400,15,0
Mohamed Ali Camara,1400,16,0
Mohamed Ali Camara,1400,17,0
Mohamed Ali Camara,1400,18,0
Mohamed Ali Camara,1500,0,0
Mohamed Ali Camara,1500,1,0
Mohamed Ali Camara,1500,2,0
Mohamed Ali Camara,1500,3,0
Mohamed Ali Camara,1500,4,0
Mohamed Ali Camara,1500,5,0
Mohamed Ali Camara,1500,6,0
Mohamed Ali Camara,1500,7,0
Mohamed Ali Camara,1500,8,0
Mohamed Ali Camara,1500,9,0
Mohamed Ali Camara,1500,10,0
Mohamed Ali Camara,1500,11,0
Mohamed Ali Camara,1500,12,0
Mohamed Ali Camara,1500,13,0
Mohamed Ali Camara,1500,14,0
Mohamed Ali Camara,1500,15,0
Mohamed Ali Camara,1500,16,0
Mohamed Ali Camara,1500,17,0
Mohamed Ali Camara,1600,0,0
Mohamed Ali Camara,1600,1,0
Mohamed Ali Camara,1600,2,0
Mohamed Ali Camara,1600,3,0
Mohamed Ali Camara,1600,4,0
Mohamed Ali Camara,1600,5,0
Mohamed Ali Camara,1600,6,0
Mohamed Ali Camara,1600,7,0
Mohamed Ali Camara,1600,8,0
Mohamed Ali Camara,1600,9,0
Mohamed Ali Camara,1600,10,0
Mohamed Ali Camara,1600,11,0
Mohamed Ali Camara,1600,12,0
Mohamed Ali Camara,1600,13,0
Mohamed Ali Camara,1600,14,0
Mohamed Ali Camara,1600,15,0
Mohamed Ali Camara,1600,16,0
Mohamed Ali Camara,1600,17,0
Mohamed Ali Camara,1700,0,0
Mohamed Ali Camara,1700,1,0
Mohamed Ali Camara,1700,2,0
Mohamed Ali Camara,1700,3,0
Mohamed Ali Camara,1700,4,0
Mohamed Ali Camara,1700,5,0
Mohamed Ali Camara,1700,6,0
Mohamed Ali Camara,1700,7,0
Mohamed Ali Camara,1700,8,0
Mohamed Ali Camara,1700,9,0
Mohamed Ali Camara,1700,10,0
Mohamed Ali Camara,1700,11,0
Mohamed Ali Camara,1700,12,0
Mohamed Ali Camara,1700,13,0
Mohamed Ali Camara,1700,14,0
Mohamed Ali Camara,1700,15,0
Mohamed Ali Camara,1700,16,0
Mohamed Ali Camara,1700,17,0
Mohamed Ali Camara,1900,1,0
Mohamed Ali Camara,1900,2,0
Mohamed Ali Camara,1900,3,0
Mohamed Ali Camara,1900,4,0
Mohamed Ali Camara,1900,5,0
Mohamed Ali Camara,1900,6,0
Mohamed Ali Camara,1900,7,0
Mohamed Ali Camara,1900,8,0
Mohamed Ali Camara,1900,9,0
Mohamed Ali Camara,1900,10,0
Mohamed Ali Camara,1900,11,0
Mohamed Ali Camara,1900,12,0
Mohamed Ali Camara,1900,13,0
Mohamed Ali Camara,1900,14,0
Mohamed Ali Camara,1900,15,0
Mohamed Ali Camara,1900,16,0
Mohamed Ali Camara,1900,17,0
Mohamed Ali Camara,1900,18,0
Mohamed Ali Camara,2000,0,0
Mohamed Ali Camara,2000,1,0
Mohamed Ali Camara,2000,2,0
Mohamed Ali Camara,2000,3,0
Mohamed Ali Camara,2000,4,0
Mohamed Ali Camara,2000,5,0
Mohamed Ali Camara,2000,6,3
Mohamed Ali Camara,2000,7,6
Mohamed Ali Camara,2000,8,4
Mohamed Ali Camara,2000,9,5
Mohamed Ali Camara,2000,10,0
Mohamed Ali Camara,2000,11,4
Mohamed Ali Camara,2000,12,5
Mohamed Ali Camara,2000,13,0
Mohamed Ali Camara,2000,14,0
Mohamed Ali Camara,2000,15,0
Mohamed Ali Camara,2000,16,0
Mohamed Ali Camara,2000,17,0
Mohamed Ali Camara,2100,0,0
Mohamed Ali Camara,2100,1,0
Mohamed Ali Camara,2100,2,0
Mohamed Ali Camara,2100,3,0
Mohamed Ali Camara,2100,4,0
Mohamed Ali Camara,2100,5,0
Mohamed Ali Camara,2100,6,0
Mohamed Ali Camara,2100,7,0
Mohamed Ali Camara,2100,8,0
Mohamed Ali Camara,2100,9,0
Mohamed Ali Camara,2100,10,0
Mohamed Ali Camara,2100,11,0
Mohamed Ali Camara,2100,12,0
Mohamed Ali Camara,2100,13,0
Cedric Zesiger,100,0,0
Cedric Zesiger,100,1,0
Cedric Zesiger,100,2,0
Cedric Zesiger,100,3,0
Cedric Zesiger,100,4,0
Cedric Zesiger,100,5,0
Cedric Zesiger,100,6,0
Cedric Zesiger,100,7,0
Cedric Zesiger,100,8,0
Cedric Zesiger,100,9,0
Cedric Zesiger,100,10,0
Cedric Zesiger,100,11,0
Cedric Zesiger,100,12,0
Cedric Zesiger,100,13,0
Cedric Zesiger,100,14,0
Cedric Zesiger,100,15,0
Cedric Zesiger,100,16,0
Cedric Zesiger,100,17,0
Cedric Zesiger,200,0,0
Cedric Zesiger,200,1,0
Cedric Zesiger,200,2,0
Cedric Zesiger,200,3,0
Cedric Zesiger,200,4,0
Cedric Zesiger,200,5,0
Cedric Zesiger,200,6,0
Cedric Zesiger,200,7,0
Cedric Zesiger,200,8,0
Cedric Zesiger,200,9,0
Cedric Zesiger,200,10,0
Cedric Zesiger,200,11,0
Cedric Zesiger,200,12,0
Cedric Zesiger,200,13,0
Cedric Zesiger,200,14,0
Cedric Zesiger,200,15,0
Cedric Zesiger,200,16,0
Cedric Zesiger,200,17,0
Cedric Zesiger,400,0,0
Cedric Zesiger,400,1,0
Cedric Zesiger,400,2,0
Cedric Zesiger,400,3,0
Cedric Zesiger,400,4,0
Cedric Zesiger,400,5,0
Cedric Zesiger,400,6,0
Cedric Zesiger,400,7,0
Cedric Zesiger,400,8,0
Cedric Zesiger,400,9,0
Cedric Zesiger,400,10,0
Cedric Zesiger,400,11,0
Cedric Zesiger,400,12,0
Cedric Zesiger,400,13,0
Cedric Zesiger,400,14,0
Cedric Zesiger,400,15,0
Cedric Zesiger,400,16,0
Cedric Zesiger,400,17,0
Cedric Zesiger,500,0,0
Cedric Zesiger,500,1,0
Cedric Zesiger,500,2,0
Cedric Zesiger,500,3,0
Cedric Zesiger,500,4,0
Cedric Zesiger,500,5,0
Cedric Zesiger,500,6,0
Cedric Zesiger,500,7,0
Cedric Zesiger,500,8,0
Cedric Zesiger,500,9,0
Cedric Zesiger,500,10,0
Cedric Zesiger,500,11,0
Cedric Zesiger,500,12,0
Cedric Zesiger,500,13,0
Cedric Zesiger,500,14,0
Cedric Zesiger,500,15,0
Cedric Zesiger,500,16,0
Cedric Zesiger,500,17,0
Cedric Zesiger,600,0,0
Cedric Zesiger,600,1,0
Cedric Zesiger,600,2,0
Cedric Zesiger,600,3,0
Cedric Zesiger,600,4,0
Cedric Zesiger,600,5,0
Cedric Zesiger,600,6,0
Cedric Zesiger,600,7,0
Cedric Zesiger,600,8,0
Cedric Zesiger,600,9,0
Cedric Zesiger,600,10,0
Cedric Zesiger,600,11,0
Cedric Zesiger,600,12,0
Cedric Zesiger,600,13,0
Cedric Zesiger,600,14,0
Cedric Zesiger,600,15,0
Cedric Zesiger,600,16,0
Cedric Zesiger,600,17,0
Cedric Zesiger,700,1,0
Cedric Zesiger,700,2,0
Cedric Zesiger,700,3,0
Cedric Zesiger,700,4,0
Cedric Zesiger,700,5,0
Cedric Zesiger,700,6,0
Cedric Zesiger,700,7,0
Cedric Zesiger,700,8,0
Cedric Zesiger,700,9,0
Cedric Zesiger,700,10,0
Cedric Zesiger,700,11,0
Cedric Zesiger,700,12,0
Cedric Zesiger,700,13,0
Cedric Zesiger,700,14,0
Cedric Zesiger,700,15,0
Cedric Zesiger,700,16,0
Cedric Zesiger,700,17,0
Cedric Zesiger,700,18,0
Cedric Zesiger,900,0,0
Cedric Zesiger,900,1,0
Cedric Zesiger,900,2,0
Cedric Zesiger,900,3,0
Cedric Zesiger,900,4,0
Cedric Zesiger,900,5,0
Cedric Zesiger,900,6,0
Cedric Zesiger,900,7,0
Cedric Zesiger,900,8,0
Cedric Zesiger,900,9,0
Cedric Zesiger,900,10,0
Cedric Zesiger,900,11,0
Cedric Zesiger,900,12,0
Cedric Zesiger,900,13,0
Cedric Zesiger,900,14,0
Cedric Zesiger,900,15,0
Cedric Zesiger,900,16,0
Cedric Zesiger,900,17,0
Cedric Zesiger,1000,0,0
Cedric Zesiger,1000,1,0
Cedric Zesiger,1000,2,0
Cedric Zesiger,1000,3,0
Cedric Zesiger,1000,4,0
Cedric Zesiger,1000,5,0
Cedric Zesiger,1000,6,0
Cedric Zesiger,1000,7,0
Cedric Zesiger,1000,8,0
Cedric Zesiger,1000,9,0
Cedric Zesiger,1000,10,0
Cedric Zesiger,1000,11,0
Cedric Zesiger,1000,12,0
Cedric Zesiger,1000,13,0
Cedric Zesiger,1000,14,0
Cedric Zesiger,1000,15,0
Cedric Zesiger,1000,16,0
Cedric Zesiger,1000,17,0
Cedric Zesiger,1100,0,0
Cedric Zesiger,1100,1,0
Cedric Zesiger,1100,2,0
Cedric Zesiger,1100,3,0
Cedric Zesiger,1100,4,0
Cedric Zesiger,1100,5,0
Cedric Zesiger,1100,6,0
Cedric Zesiger,1100,7,0
Cedric Zesiger,1100,8,0
Cedric Zesiger,1100,9,0
Cedric Zesiger,1100,10,0
Cedric Zesiger,1100,11,0
Cedric Zesiger,1100,12,0
Cedric Zesiger,1100,13,0
Cedric Zesiger,1100,14,0
Cedric Zesiger,1100,15,0
Cedric Zesiger,1100,16,0
Cedric Zesiger,1100,17,0
Cedric Zesiger,1200,1,0
Cedric Zesiger,1200,2,0
Cedric Zesiger,1200,3,0
Cedric Zesiger,1200,4,0
Cedric Zesiger,1200,5,0
Cedric Zesiger,1200,6,0
Cedric Zesiger,1200,7,0
Cedric Zesiger,1200,8,0
Cedric Zesiger,1200,9,0
Cedric Zesiger,1200,10,0
Cedric Zesiger,1200,11,0
Cedric Zesiger,1200,12,0
Cedric Zesiger,1200,13,0
Cedric Zesiger,1200,14,0
Cedric Zesiger,1200,15,0
Cedric Zesiger,1200,16,0
Cedric Zesiger,1200,17,0
Cedric Zesiger,1200,18,0
Cedric Zesiger,1400,0,0
Cedric Zesiger,1400,1,0
Cedric Zesiger,1400,2,0
Cedric Zesiger,1400,3,0
Cedric Zesiger,1400,4,5
Cedric Zesiger,1400,5,2
Cedric Zesiger,1400,6,0
Cedric Zesiger,1400,7,0
Cedric Zesiger,1400,8,4
Cedric Zesiger,1400,9,5
Cedric Zesiger,1400,10,0
Cedric Zesiger,1400,11,0
Cedric Zesiger,1400,12,0
Cedric Zesiger,1400,13,0
Cedric Zesiger,1400,14,0
Cedric Zesiger,1400,15,0
